No,Name,Code,REM,Last Done,LACP,CHG,%CHG,Vol ('00),BUY Vol ('00),BUY,SELL,SELL Vol ('00),HIGH,LOW,stock_id
810,XINHWA-WA [S],5267WA,,0.075,0.075,-,-,51,2599,0.075,0.09,3398,0.075,0.075,5267WA
811,Y&G [S],7003,,1.22,1.25,-0.030,-2.40,51,10,1.23,1.3,10,1.22,1.22,7003
812,ADVPKG [S],9148,,2.65,2.54,+0.110,+4.33,50,30,2.54,2.65,10,2.65,2.54,9148
813,ATLAN,7048,,2.87,2.85,+0.020,+0.70,50,20,2.8,2.87,10,2.87,2.85,7048
814,HARNLEN-WB [S],7501WB,,0.28,0.28,-,-,50,414,0.26,0.28,155,0.28,0.27,7501WB
815,HSPLANT [S],5138,s,2.02,2.02,-,-,50,150,2.02,2.05,150,2.02,2.02,5138
816,KRETAM [S],1996,s,0.57,0.545,+0.025,+4.59,50,227,0.545,0.57,164,0.57,0.545,1996
817,MGB [S],7595,,0.715,0.725,-0.010,-1.38,50,10,0.71,0.715,100,0.72,0.715,7595
818,PLS-WA [S],9695WA,,0.32,0.32,-,-,50,50,0.305,0.32,1940,0.32,0.32,9695WA
819,SEM,5250,s,1.5,1.48,+0.020,+1.35,50,50,1.49,1.5,360,1.5,1.5,5250
820,TOYOVEN-WB [S],7173WB,,0.39,0.39,-,-,44,76,0.39,0.425,92,0.43,0.39,7173WB
821,HOMERIZ-WC [S],5160WC,,0.12,0.13,-0.010,-7.69,42,191,0.12,0.13,791,0.12,0.12,5160WC
822,GPHAROS [S],5649,,0.31,0.315,-0.005,-1.59,41,970,0.3,0.31,50,0.325,0.31,5649
823,UMSNGB [S],7227,,1.12,1.12,-,-,40,30,1.07,1.12,175,1.12,1.06,7227
824,MBMR [S],5983,s,3.18,3.18,-,-,39,47,3.19,3.2,40,3.19,3.18,5983
825,PERSTIM [S],5436,,3.91,3.95,-0.040,-1.01,39,51,3.91,3.93,1,3.92,3.91,5436
826,AMWAY [S],6351,,5.33,5.39,-0.060,-1.11,37,17,5.33,5.39,8,5.35,5.32,6351
827,APM [S],5015,,2.0,2.0,-,-,35,24,2.0,2.18,56,2.0,2.0,5015
828,UMS [S],7137,,2.07,2.08,-0.010,-0.48,35,66,2.07,2.12,10,2.07,2.07,7137
829,YSPSAH [S],7178,,2.0,1.95,+0.050,+2.56,33,89,1.95,2.0,200,2.0,1.95,7178
830,CLMT,5180,s,0.6,0.6,-,-,30,116,0.59,0.6,1741,0.6,0.6,5180
831,HARISON,5008,,4.89,4.89,-,-,30,15,4.84,4.97,1,4.89,4.89,5008
832,INSAS-PB,3379PB,,0.94,0.94,-,-,30,270,0.94,0.95,250,0.94,0.94,3379PB
833,KSENG,3476,,3.46,3.6,-0.140,-3.89,30,45,3.46,3.5,26,3.58,3.45,3476
834,MALPAC,4936,,1.15,1.06,+0.090,+8.49,29,80,1.09,1.15,20,1.15,1.09,4936
835,KIMLUN [S],5171,,0.79,0.81,-0.020,-2.47,28,11,0.79,0.805,490,0.805,0.79,5171
836,LANDMRK,1643,,0.315,0.315,-,-,28,50,0.315,0.32,83,0.315,0.315,1643
837,KESM [S],9334,s,12.36,12.3,+0.060,+0.49,27,8,12.28,12.36,26,12.38,12.22,9334
838,S&FCAP-WC [S],8745WC,,0.07,0.075,-0.005,-6.67,26,5100,0.065,0.07,3929,0.07,0.07,8745WC
839,ANALABS,7083,,1.22,1.22,-,-,25,5,1.22,1.25,100,1.22,1.22,7083
840,EKSONS,9016,,0.6,0.605,-0.005,-0.83,25,101,0.605,0.65,2260,0.6,0.6,9016
841,ANNJOO-PA,6556PA,,0.75,0.7,+0.050,+7.14,20,1,0.700,0.885,87,0.75,0.75,6556PA
842,EITA-WA [S],5208WA,,0.3,0.32,-0.020,-6.25,20,196,0.300,0.31,20,0.3,0.3,5208WA
843,ORNA [S],5065,,1.27,1.28,-0.010,-0.78,20,30,1.270,1.31,80,1.27,1.27,5065
844,PASDEC [S],6912,,0.355,0.34,+0.015,+4.41,20,200,0.340,0.355,1221,0.355,0.355,6912
845,TCHONG [S],4405,s,1.14,1.12,+0.020,+1.79,20,205,1.110,1.14,100,1.14,1.11,4405
846,UPA [S],7757,,2.28,2.3,-0.020,-0.87,20,10,2.270,2.28,1,2.28,2.28,7757
847,CHINTEK,1929,,6.94,7.03,-0.090,-1.28,18,103,6.940,7.02,207,7.02,6.94,1929
848,HIL-WB [S],8443WB,,0.335,0.27,+0.065,+24.07,18,392,0.270,0.335,490,0.335,0.27,8443WB
849,SAPRES [S],4596,,0.355,0.355,-,-,15,356,0.355,0.365,524,0.355,0.355,4596
850,BKAWAN [S],1899,,22.82,22.88,-0.060,-0.26,13,31,22.820,22.88,7,22.88,22.82,1899
851,DKLS [S],7528,,1.63,1.75,-0.120,-6.86,10,10,1.640,1.73,22,1.63,1.63,7528
852,ECOWLD-WA [S],8206WA,,0.005,0.005,-,-,10,-,-,0.005,104025,0.005,0.005,8206WA
853,IBRACO [S],5084,,0.56,0.555,+0.005,+0.90,10,60,0.535,0.56,204,0.56,0.56,5084
854,NIHSIN-PA,7215PA,,0.03,0.03,-,-,10,1600,0.025,0.03,10584,0.03,0.03,7215PA
855,SCIPACK [S],8125,s,2.38,2.47,-0.090,-3.64,10,42,2.380,2.46,20,2.38,2.38,8125
856,RVIEW [S],2542,,3.22,3.23,-0.010,-0.31,9,5,3.220,3.5,10,3.25,3.22,2542
857,SHL [S],6017,,1.98,2.0,-0.020,-1.00,8,30,1.950,2.0,270,1.98,1.98,6017
858,TIENWAH,7374,,1.1,1.06,+0.040,+3.77,8,7,1.070,1.15,8,1.1,1.06,7374
859,KERJAYA-WB [S],7161WB,,0.1,0.105,-0.005,-4.76,6,98,0.100,0.105,500,0.11,0.1,7161WB
860,BESHOM,7668,s,1.79,1.79,-,-,5,51,1.700,1.79,130,1.79,1.79,7668
861,BIPORT [S],5032,,4.950,4.95,-,-,3,100,4.760,4.94,2,4.950,4.710,5032
862,ENGKAH [S],7149,,0.555,0.555,-,-,3,580,0.520,0.58,100,0.555,0.555,7149
863,PDZ-WB [S],6254WB,,0.015,0.02,-0.005,-25.00,3,13409,0.015,0.02,3063,0.015,0.015,6254WB
864,PMBTECH-WA [S],7172WA,,9.400,9.7,-0.300,-3.09,3,3,9.400,9.85,1,9.700,9.400,7172WA
865,CIHLDG [S],2828,s,2.980,2.98,-,-,2,1,2.930,2.98,23,2.980,2.980,2828
866,VERTICE-WA [S],7240WA,,0.100,0.09,+0.010,+11.11,2,325,0.080,0.1,998,0.100,0.100,7240WA
867,JCBNEXT,0058,,1.390,1.4,-0.010,-0.71,1,25,1.360,1.39,19,1.390,1.390,0058
868,SWSCAP [S],7186,,0.400,0.405,-0.005,-1.23,1,680,0.390,0.4,257,0.400,0.400,7186
869,ALAM-WA [S],5115WA,,-,0.005,-,-,-,-,-,0.005,515234,-,-,5115WA
870,AMTEL-WA [S],7031WA,,-,0.29,-,-,-,200,0.275,0.295,100,-,-,7031WA
871,APEX,5088,,-,1.03,-,-,-,30,1.020,1.03,1,-,-,5088
872,ASIAPAC-WB,4057WB,,-,0.005,-,-,-,-,-,0.005,1620,-,-,4057WB
873,ATTA-PA,7099PA,,-,0.065,-,-,-,5344,0.035,0.065,593,-,-,7099PA
874,ATTA-WC [S],7099WC,,-,0.2,-,-,-,200,0.120,0.2,119,-,-,7099WC
875,AYER [S],2305,,-,5.45,-,-,-,100,5.450,5.62,2,-,-,2305
876,AZRB-WA [S],7078WA,,-,0.11,-,-,-,200,0.090,0.1,100,-,-,7078WA
877,BERTAM [S],9814,,-,0.09,-,-,-,300,0.090,0.12,1000,-,-,9814
878,BHIC [S],8133,,-,0.49,-,-,-,50,0.480,0.495,35,-,-,8133
879,BJCORP-WC,3395WC,,-,0.055,-,-,-,5,0.055,0.06,15138,-,-,3395WC
880,BLDPLNT [S],5069,,-,9.01,-,-,-,80,9.010,9.3,5,-,-,5069
881,BOXPAK-WA,6297WA,,-,0.16,-,-,-,77,0.010,0.155,100,-,-,6297WA
882,BRIGHT,9938,,-,0.225,-,-,-,500,0.205,0.220,7,-,-,9938
883,BTM [S],7188,,-,0.185,-,-,-,200,0.180,0.195,820,-,-,7188
884,BTM-WB [S],7188WB,,-,0.12,-,-,-,250,0.085,0.120,953,-,-,7188WB
885,CAP,5229,S,-,0.01,-,-,-,-,-,-,-,-,-,5229
886,CCK-WA [S],7035WA,,-,0.06,-,-,-,1757,0.060,0.065,2179,-,-,7035WA
887,CEPCO [S],8435,,-,0.87,-,-,-,50,0.835,0.870,81,-,-,8435
888,CHUAN [S],7016,,-,0.52,-,-,-,200,0.475,0.520,94,-,-,7016
889,CNASIA-WA,7986WA,,-,0.26,-,-,-,300,0.240,0.260,12,-,-,7986WA
890,COMCORP,7195,S,-,0.09,-,-,-,-,-,-,-,-,-,7195
891,CVIEW [S],5049,,-,0.96,-,-,-,50,0.980,1.140,49,-,-,5049
892,DFCITY [S],5165,,-,0.475,-,-,-,200,0.430,0.470,30,-,-,5165
893,DOLPHIN-WB [S],5265WB,,-,0.06,-,-,-,1100,0.055,0.070,885,-,-,5265WB
894,DYNACIA-PA,5178PA,,-,0.055,-,-,-,1000,0.055,0.060,3013,-,-,5178PA
895,DYNACIA-WA [S],5178WA,,-,0.055,-,-,-,425,0.055,0.060,2123,-,-,5178WA
896,ECM,2143,,-,0.17,-,-,-,680,0.170,0.175,1108,-,-,2143
897,EG-PA,8907PA,,-,0.585,-,-,-,144,0.545,0.630,100,-,-,8907PA
898,EUROSP [S],7094,,-,1.11,-,-,-,30,1.110,1.180,20,-,-,7094
899,EWINT-WA [S],5283WA,,-,0.005,-,-,-,-,-,0.005,193073,-,-,5283WA
900,FACBIND,2984,,-,1.22,-,-,-,300,1.230,1.260,10,-,-,2984
901,FAREAST [S],5029,,-,2.9,-,-,-,55,2.9,3.080,1,-,-,5029
902,FCW,2755,,-,1.04,-,-,-,200,1.04,1.150,40,-,-,2755
903,FIBON,0149,,-,0.39,-,-,-,500,0.385,0.400,100,-,-,0149
904,FIHB-PA [S],8605PA,,-,0.13,-,-,-,5000,0.07,0.130,6298,-,-,8605PA
905,FIHB-PB [S],8605PB,,-,0.105,-,-,-,5000,0.105,-,-,-,-,8605PB
906,FIMACOR [S],3107,,-,1.88,-,-,-,101,1.86,1.900,61,-,-,3107
907,G3-WA [S],7184WA,,-,0.3,-,-,-,500,0.02,-,-,-,-,7184WA
908,GBGAQRS-WB [S],5226WB,,-,0.1,-,-,-,200,0.09,0.100,1074,-,-,5226WB
909,GLBHD [S],7382,,-,0.435,-,-,-,70,0.435,0.445,135,-,-,7382
910,GOPENG [S],2135,,-,0.45,-,-,-,210,0.435,0.455,100,-,-,2135
911,HCK-WA [S],7105WA,,-,1.1,-,-,-,400,1.1,-,-,-,-,7105WA
912,HIBISCS-PA [S],5199PA,,-,1.77,-,-,-,720,1.73,-,-,-,-,5199PA
913,HOHUP [S],5169,,-,0.34,-,-,-,10,0.33,0.340,100,-,-,5169
914,HONGSENG-PA,0041PA,,-,2.62,-,-,-,31,2.51,-,-,-,-,0041PA
915,HONGSENG-WA [S],0041WA,,-,2.5,-,-,-,30,2.45,-,-,-,-,0041WA
916,IGBB-PB,5606PB,,-,2.3,-,-,-,200,1.93,-,-,-,-,5606PB
917,ILB [S],5614,,-,0.38,-,-,-,3,0.39,0.400,200,-,-,5614
918,INCKEN [S],2607,,-,0.435,-,-,-,15,0.435,0.475,200,-,-,2607
919,JAKS-WB [S],4723WB,,-,0.245,-,-,-,50,0.225,0.240,50,-,-,4723WB
920,JASKITA,8648,,-,0.11,-,-,-,50,0.1,0.115,2003,-,-,8648
921,JOE-WA,7096WA,,-,0.015,-,-,-,31287,0.010,0.015,23846,-,-,7096WA
922,JOE-WB,7096WB,,-,0.015,-,-,-,41648,0.010,0.015,74860,-,-,7096WB
923,JOHAN-WB,3441WB,,-,0.03,-,-,-,4899,0.025,0.030,35820,-,-,3441WB
924,KAMDAR [S],8672,,-,0.205,-,-,-,200,0.195,0.210,20,-,-,8672
925,KEN [S],7323,,-,0.59,-,-,-,20,0.555,0.590,40,-,-,7323
926,KIMHIN [S],5371,,-,0.85,-,-,-,120,0.790,0.845,12,-,-,5371
927,KMLOONG-WB [S],5027WB,,-,0.42,-,-,-,279,0.380,0.420,324,-,-,5027WB
928,KNUSFOR [S],5035,,-,0.65,-,-,-,50,0.605,0.665,50,-,-,5035
929,KPSCB [S],9121,,-,0.61,-,-,-,12,0.575,0.610,356,-,-,9121
930,LAGENDA-WB [S],7179WB,S,-,0.025,-,-,-,-,-,-,-,-,-,7179WB
931,LATITUD [S],7006,,-,1.64,-,-,-,100,1.620,1.650,130,-,-,7006
932,LBICAP,8494,,-,0.61,-,-,-,100,0.580,0.600,20,-,-,8494
933,LBS-PA [S],5789PA,,-,0.93,-,-,-,100,0.875,0.930,50,-,-,5789PA
934,LEBTECH [S],9628,,-,0.9,-,-,-,1,0.850,1.130,10,-,-,9628
935,LOTUS-WB [S],8303WB,,-,0.13,-,-,-,1500,0.110,0.130,50,-,-,8303WB
936,LYSAGHT [S],9199,,-,1.9,-,-,-,3,1.900,1.920,30,-,-,9199
937,MAA,1198,,-,0.605,-,-,-,70,0.585,0.630,29,-,-,1198
938,MAGNA [S],7617,,-,0.425,-,-,-,60,0.390,0.435,50,-,-,7617
939,MASTER [S],7029,,-,1.65,-,-,-,110,1.640,1.680,60,-,-,7029
940,MELATI [S],5129,,-,0.58,-,-,-,80,0.550,0.580,20,-,-,5129
941,METROD,6149,,-,1.3,-,-,-,30,1.290,1.380,30,-,-,6149
942,MITRA-WE [S],9571WE,,-,0.04,-,-,-,5400,0.035,0.055,2538,-,-,9571WE
943,MJPERAK [S],8141,,-,0.355,-,-,-,500,0.340,0.350,500,-,-,8141
944,MTRONIC-WA [S],0043WA,,-,0.005,-,-,-,-,-,0.005,235451,-,-,0043WA
945,MYCRON-WA [S],5087WA,,-,0.25,-,-,-,100,0.160,0.250,35,-,-,5087WA
946,NPC [S],5047,,-,1.88,-,-,-,13,1.880,2.100,8,-,-,5047
947,OIB-WA [S],5827WA,,-,0.165,-,-,-,1233,0.155,0.160,596,-,-,5827WA
948,OWG-WB [S],5260WB,,-,0.285,-,-,-,50,0.245,0.280,410,-,-,5260WB
949,PARAMON-WA [S],1724WA,,-,0.08,-,-,-,1467,0.070,0.080,927,-,-,1724WA
950,PASDEC-WA [S],6912WA,,-,0.04,-,-,-,344,0.040,0.055,100,-,-,6912WA
951,PBA [S],5041,,-,0.81,-,-,-,150,0.805,0.825,50,-,-,5041
952,PCCS-WA [S],6068WA,,-,0.105,-,-,-,100,0.100,0.105,551,-,-,6068WA
953,PERMAJU-WA [S],7080WA,,-,0.03,-,-,-,3529,0.025,0.035,2156,-,-,7080WA
954,PLB [S],7055,,-,1.18,-,-,-,20,1.050,1.170,10,-,-,7055
955,PRKCORP,8346,,-,0.395,-,-,-,3,0.385,0.395,130,-,-,8346
956,PWF [S],7134,,-,0.5,-,-,-,210,0.500,0.510,1839,-,-,7134
957,RALCO [S],7498,,-,0.92,-,-,-,22,0.900,0.920,40,-,-,7498
958,RSENA,5270,S,-,0.505,-,-,-,-,-,-,-,-,-,5270
959,SAB [S],5134,,-,3.9,-,-,-,20,3.920,3.980,30,-,-,5134
960,SAPIND [S],7811,,-,0.745,-,-,-,500,0.740,0.770,10,-,-,7811
961,SAPNRG-PA [S],5218PA,,-,0.065,-,-,-,1000,0.040,0.070,352,-,-,5218PA
962,SBCCORP [S],5207,,-,0.4,-,-,-,200,0.390,0.400,30,-,-,5207
963,SCIB [S],9237,S,-,0.205,-,-,-,-,-,-,-,-,-,9237
964,SCIB-WB [S],9237WB,S,-,0.075,-,-,-,-,-,-,-,-,-,9237WB
965,SCIPACK-WB [S],8125WB,,-,0.27,-,-,-,200,0.050,0.270,289,-,-,8125WB
966,SERBADK [S],5279,S s,-,0.35,-,-,-,-,-,-,-,-,-,5279
967,SERBADK-WA [S],5279WA,S,-,0.07,-,-,-,-,-,-,-,-,-,5279WA
968,SNTORIA-WB,5213WB,,-,0.05,-,-,-,358,0.040,0.080,3000,-,-,5213WB
969,SPSETIA-PA [S],8664PA,,-,0.9,-,-,-,600,0.900,0.910,150,-,-,8664PA
970,SUMATEC [S],1201,S,-,0.005,-,-,-,-,-,-,-,-,-,1201
971,SUNSURIA [S],3743,,-,0.43,-,-,-,350,0.430,0.450,80,-,-,3743
972,SWSCAP-WB [S],7186WB,,-,0.065,-,-,-,2760,0.055,0.065,1720,-,-,7186WB
973,TGL [S],9369,,-,1.1,-,-,-,200,1.020,1.100,132,-,-,9369
974,THHEAVY [S],7206,S,-,0.01,-,-,-,-,-,-,-,-,-,7206
975,TRC [S],5054,,-,0.325,-,-,-,1503,0.325,0.330,10,-,-,5054
976,TURBO,5167,,-,0.76,-,-,-,500,0.765,0.790,10,-,-,5167
977,UMCCA [S],2593,s,-,5.11,-,-,-,52,5.090,5.280,20,-,-,2593
978,UNIMECH [S],7091,,-,1.38,-,-,-,80,1.380,1.450,78,-,-,7091
979,VIZIONE-WC [S],7070WC,,-,0.005,-,-,-,-,-,0.005,64683,-,-,7070WC
980,WARISAN [S],5016,,-,1.36,-,-,-,1,1.150,1.360,2,-,-,5016
981,WCEHB-WF,3565WF,,-,0.185,-,-,-,100,0.170,0.185,550,-,-,3565WF
982,WEGMANS-WA [S],0197WA,S,-,0.005,-,-,-,-,-,-,-,-,-,0197WA
983,XDL-WD,5156WD,S,-,0.005,-,-,-,-,-,-,-,-,-,5156WD
