No,Name,Code,REM,Last Done,LACP,CHG,%CHG,Vol ('00),BUY Vol ('00),BUY,SELL,SELL Vol ('00),HIGH,LOW,stock_id
477,THPLANT [S],5112,,0.635,0.63,+0.005,+0.79,2307,247,0.63,0.635,36,0.635,0.625,5112
478,PUNCAK [S],6807,,0.335,0.34,-0.005,-1.47,2296,186,0.33,0.335,672,0.34,0.33,6807
479,XINHWA [S],5267,,0.31,0.305,+0.005,+1.64,2278,475,0.3,0.31,952,0.31,0.3,5267
480,EWEIN [S],7249,,0.27,0.265,+0.005,+1.89,2253,3,0.265,0.27,3271,0.27,0.265,7249
481,PNEPCB-WB [S],6637WB,,0.025,0.03,-0.005,-16.67,2232,4749,0.025,0.03,287,0.035,0.025,6637WB
482,IGBREIT,5227,s,1.64,1.64,-,-,2231,968,1.63,1.64,15,1.64,1.62,5227
483,PCCS [S],6068,,0.45,0.435,+0.015,+3.45,2231,30,0.45,0.455,280,0.455,0.44,6068
484,BJLAND,4219,s,0.22,0.22,-,-,2188,466,0.22,0.225,4585,0.22,0.22,4219
485,AEONCR,5139,s,15.5,15.38,+0.120,+0.78,2162,5,15.06,15.5,316,15.5,15.18,5139
486,SHL [S],6017,,2.0,1.98,+0.020,+1.01,2160,16,1.98,2.0,278,2.0,1.98,6017
487,FIHB [S],8605,,0.63,0.625,+0.005,+0.80,2138,230,0.63,0.635,224,0.63,0.62,8605
488,LOTUS [S],8303,,0.21,0.215,-0.005,-2.33,2125,500,0.205,0.215,389,0.22,0.21,8303
489,TAS [S],5149,,0.255,0.26,-0.005,-1.92,2105,776,0.255,0.265,621,0.26,0.255,5149
490,BPURI-WA [S],5932WA,,0.02,0.02,-,-,2076,111600,0.015,0.02,43537,0.02,0.015,5932WA
491,IBHD-PA,4251PA,,0.3,0.3,-,-,2035,1015,0.3,0.31,120,0.305,0.3,4251PA
492,CFM [S],8044,,0.61,0.605,+0.005,+0.83,2014,60,0.61,0.615,90,0.635,0.605,8044
493,HOMERIZ-WB [S],5160WB,,0.145,0.155,-0.010,-6.45,1942,1000,0.145,0.15,676,0.15,0.145,5160WB
494,NYLEX [S],4944,,1.55,1.53,+0.020,+1.31,1938,20,1.54,1.55,403,1.55,1.52,4944
495,GKENT [S],3204,,0.64,0.64,-,-,1920,6,0.635,0.64,145,0.64,0.63,3204
496,FGV [S],5222,s,1.49,1.49,-,-,1896,3409,1.48,1.49,1184,1.5,1.48,5222
497,DANCO [S],5276,,0.545,0.55,-0.005,-0.91,1874,215,0.545,0.55,100,0.56,0.54,5276
498,AMFIRST,5120,,0.385,0.39,-0.005,-1.28,1865,188,0.385,0.39,3173,0.39,0.385,5120
499,TOMEI,7230,,0.895,0.9,-0.005,-0.56,1838,949,0.895,0.91,270,0.91,0.895,7230
500,YB [S],5048,,0.455,0.465,-0.010,-2.15,1836,400,0.45,0.455,73,0.475,0.455,5048
501,GIIB-WA [S],7192WA,,0.035,0.03,+0.005,+16.67,1823,29317,0.03,0.035,7465,0.035,0.03,7192WA
502,CARLSBG,2836,s,20.56,20.26,+0.300,+1.48,1810,3,20.44,20.56,74,20.68,20.28,2836
503,MAGNI [S],7087,s,1.96,1.97,-0.010,-0.51,1810,647,1.96,1.97,280,1.97,1.96,7087
504,TNLOGIS [S],8397,,0.795,0.805,-0.010,-1.24,1804,608,0.795,0.8,96,0.805,0.79,8397
505,TECHBND [S],5289,,0.405,0.405,-,-,1792,1999,0.405,0.41,496,0.41,0.405,5289
506,ECM,2143,,0.175,0.17,+0.005,+2.94,1785,2579,0.17,0.18,1272,0.175,0.17,2143
507,PWROOT-WA [S],7237WA,,0.24,0.25,-0.010,-4.00,1751,820,0.24,0.27,38,0.25,0.24,7237WA
508,SENDAI [S],5205,,0.18,0.18,-,-,1721,379,0.18,0.185,2219,0.185,0.18,5205
509,UMW [S],4588,s,3.01,3.04,-0.030,-0.99,1719,40,2.98,3.01,9,3.03,3.0,4588
510,SUNWAY-PA [S],5211PA,,1.53,1.49,+0.040,+2.68,1716,34,1.52,1.53,299,1.53,1.48,5211PA
511,SCGBHD [S],0225,,0.41,0.415,-0.005,-1.20,1703,660,0.405,0.41,895,0.41,0.405,0225
512,UOADEV [S],5200,s,1.66,1.67,-0.010,-0.60,1698,937,1.65,1.66,1407,1.66,1.65,5200
513,BAT,4162,s,13.98,13.98,-,-,1691,110,13.88,13.98,114,14.0,13.84,4162
514,HENGYUAN [S],4324,s,3.9,3.96,-0.060,-1.52,1689,36,3.9,3.93,25,3.94,3.89,4324
515,MAGNUM,3859,s,1.93,1.93,-,-,1688,124,1.93,1.95,94,1.93,1.92,3859
516,BJCORP-WB,3395WB,,0.01,0.005,+0.005,+100.00,1670,35725,0.005,0.01,212354,0.01,0.005,3395WB
517,AXTERIA-WA [S],7120WA,,0.105,0.11,-0.005,-4.55,1650,1575,0.105,0.11,1111,0.11,0.105,7120WA
518,ARREIT,5127,,0.675,0.67,+0.005,+0.75,1646,371,0.67,0.675,35,0.675,0.665,5127
519,CSCENIC [S],7202,,0.685,0.685,-,-,1638,19,0.685,0.69,100,0.685,0.68,7202
520,LAGENDA [S],7179,s,1.33,1.36,-0.030,-2.21,1635,649,1.32,1.33,536,1.35,1.33,7179
521,CAMRES [S],7128,,0.355,0.35,+0.005,+1.43,1619,623,0.355,0.36,750,0.355,0.35,7128
522,KIALIM [S],6211,,0.48,0.49,-0.010,-2.04,1599,1193,0.475,0.48,44,0.495,0.475,6211
523,HEIM,3255,s,21.22,21.18,+0.040,+0.19,1580,1,20.96,21.42,5,21.22,20.9,3255
524,GLOMAC [S],5020,,0.325,0.33,-0.005,-1.52,1571,103,0.32,0.325,197,0.33,0.32,5020
525,JADI [S],7223,,0.11,0.11,-,-,1561,72008,0.105,0.11,18228,0.11,0.105,7223
526,ARK [S],7007,,0.385,0.325,+0.060,+18.46,1553,232,0.385,0.39,190,0.4,0.375,7007
527,GOB [S],1147,,0.23,0.23,-,-,1546,56,0.225,0.23,1348,0.23,0.22,1147
528,GHLSYS [S],0021,s,1.75,1.75,-,-,1523,103,1.74,1.75,520,1.75,1.74,0021
529,PESONA [S],8311,,0.235,0.245,-0.010,-4.08,1502,2050,0.235,0.24,390,0.24,0.235,8311
530,BJCORP-WC,3395WC,,0.055,0.055,-,-,1500,500,0.055,0.06,13138,0.055,0.055,3395WC
531,WEGMANS-WB [S],0197WB,,0.07,0.07,-,-,1500,5772,0.065,0.075,2000,0.07,0.07,0197WB
532,HAPSENG,3034,s,7.65,7.65,-,-,1493,45,7.64,7.65,152,7.69,7.58,3034
533,OCK-WB [S],0172WB,,0.185,0.18,+0.005,+2.78,1469,1260,0.175,0.185,446,0.185,0.175,0172WB
534,PERMAJU-WA [S],7080WA,,0.03,0.035,-0.005,-14.29,1435,365,0.03,0.035,1650,0.03,0.03,7080WA
535,SWKPLNT [S],5135,s,2.38,2.42,-0.040,-1.65,1386,30,2.38,2.39,72,2.4,2.37,5135
536,S&FCAP-WC [S],8745WC,,0.065,0.07,-0.005,-7.14,1359,1,0.065,0.07,1701,0.065,0.065,8745WC
537,PETDAG [S],5681,s,19.66,19.06,+0.600,+3.15,1347,20,19.1,19.66,176,19.66,18.84,5681
538,CHOOBEE [S],5797,,1.86,1.85,+0.010,+0.54,1340,50,1.85,1.86,10,1.87,1.85,5797
539,LIIHEN [S],7089,s,2.87,2.88,-0.010,-0.35,1339,44,2.86,2.87,157,2.88,2.85,7089
540,PTRANS-WB [S],0186WB,,0.16,0.16,-,-,1331,1595,0.155,0.16,942,0.16,0.155,0186WB
541,MRCB-WB [S],1651WB,,0.08,0.08,-,-,1300,41004,0.075,0.08,21896,0.08,0.075,1651WB
542,NTPM [S],5066,s,0.49,0.49,-,-,1287,485,0.485,0.49,18,0.495,0.485,5066
543,MINETEC-PA,7219PA,,0.03,0.03,-,-,1260,119002,0.025,0.03,167073,0.03,0.025,7219PA
544,TIMWELL [S],7854,,0.66,0.7,-0.040,-5.71,1255,1,0.66,0.69,60,0.695,0.64,7854
545,DKSH [S],5908,,5.02,4.81,+0.210,+4.37,1246,123,5.02,5.05,7,5.06,4.82,5908
546,CCK [S],7035,,0.58,0.575,+0.005,+0.87,1235,205,0.575,0.58,460,0.58,0.575,7035
547,F&N [S],3689,s,24.4,24.44,-0.040,-0.16,1212,12,24.36,24.4,420,24.44,24.34,3689
548,MINHO [S],5576,,0.325,0.33,-0.005,-1.52,1201,1065,0.315,0.325,379,0.33,0.315,5576
549,COMPLET,5136,,2.51,2.51,-,-,1192,1035,2.51,2.52,145,2.52,2.51,5136
550,TJSETIA [S],5297,,0.46,0.46,-,-,1188,95,0.46,0.465,50,0.46,0.46,5297
551,ZECON [S],7028,,0.38,0.39,-0.010,-2.56,1182,539,0.375,0.38,100,0.39,0.38,7028
552,JERASIA,8931,,0.135,0.145,-0.010,-6.90,1180,3137,0.135,0.14,140,0.145,0.135,8931
553,NOVA,0201,,1.02,1.04,-0.020,-1.92,1178,100,1.02,1.03,166,1.02,1.0,0201
554,LBICAP-WB,8494WB,,0.195,0.18,+0.015,+8.33,1177,340,0.185,0.195,309,0.195,0.18,8494WB
555,FAVCO [S],7229,s,2.45,2.44,+0.010,+0.41,1165,109,2.45,2.46,134,2.45,2.44,7229
556,JAYCORP [S],7152,,1.63,1.64,-0.010,-0.61,1164,74,1.62,1.63,42,1.63,1.62,7152
557,BORNOIL-WC [S],7036WC,,0.015,0.015,-,-,1158,238076,0.01,0.015,146135,0.015,0.01,7036WC
558,M&G,5078,,0.085,0.085,-,-,1140,2100,0.08,0.085,1460,0.085,0.075,5078
559,SURIA [S],6521,,1.21,1.21,-,-,1125,58,1.19,1.21,583,1.21,1.19,6521
560,ENGTEX-WB [S],5056WB,,0.175,0.175,-,-,1108,43,0.175,0.18,1579,0.175,0.175,5056WB
561,VIZIONE-WD [S],7070WD,,0.03,0.025,+0.005,+20.00,1106,4938,0.025,0.03,13517,0.03,0.025,7070WD
562,SCIENTX [S],4731,s,4.85,4.82,+0.030,+0.62,1105,27,4.85,4.88,96,4.88,4.82,4731
563,CJCEN [S],7117,,0.575,0.58,-0.005,-0.86,1103,985,0.575,0.58,1546,0.58,0.575,7117
564,HUPSENG [S],5024,s,0.88,0.88,-,-,1091,847,0.875,0.88,336,0.88,0.875,5024
565,PANSAR,8419,,0.635,0.635,-,-,1081,327,0.615,0.635,329,0.635,0.615,8419
566,OMESTI-PB,9008PB,,0.845,0.845,-,-,1067,3529,0.845,0.85,50,0.85,0.845,9008PB
567,SCOMIES [S],7045,,0.06,0.065,-0.005,-7.69,1066,10574,0.06,0.065,1249,0.06,0.06,7045
568,PCCS-WA [S],6068WA,,0.105,0.1,+0.005,+5.00,1050,650,0.095,0.105,451,0.105,0.1,6068WA
569,MAXIM [S],4022,,0.24,0.24,-,-,1042,358,0.24,0.245,364,0.24,0.24,4022
570,SENDAI-WA [S],5205WA,,0.05,0.05,-,-,1020,695,0.05,0.055,3491,0.05,0.05,5205WA
571,ANCOM-WB [S],4758WB,,2.26,2.18,+0.080,+3.67,1019,40,2.22,2.29,50,2.26,2.06,4758WB
572,KMLOONG [S],5027,s,1.7,1.72,-0.020,-1.16,1014,22,1.69,1.71,42,1.72,1.7,5027
573,MULPHA,3905,s,2.48,2.45,+0.030,+1.22,980,145,2.46,2.48,20,2.48,2.43,3905
574,ALAQAR [S],5116,s,1.13,1.14,-0.010,-0.88,974,1030,1.12,1.16,20,1.13,1.13,5116
575,KLCC [S],5235SS,s,6.46,6.54,-0.080,-1.22,969,37,6.46,6.5,44,6.53,6.45,5235SS
576,KERJAYA [S],7161,s,1.23,1.21,+0.020,+1.65,964,100,1.21,1.23,309,1.23,1.19,7161
577,SMISCOR [S],7132,,0.665,0.67,-0.005,-0.75,958,59,0.66,0.665,236,0.665,0.655,7132
578,JOE,7096,,0.035,0.04,-0.005,-12.50,950,113261,0.035,0.04,100374,0.035,0.035,7096
579,SHCHAN [S],4316,,0.45,0.455,-0.005,-1.10,926,195,0.435,0.44,50,0.45,0.44,4316
580,PPHB [S],8273,,0.78,0.78,-,-,904,100,0.77,0.78,48,0.795,0.77,8273
581,PMBTECH [S],7172,s,12.38,12.4,-0.020,-0.16,890,100,12.240,12.38,16,12.48,12.18,7172
582,HEKTAR,5121,,0.46,0.46,-,-,886,2433,0.455,0.46,674,0.46,0.46,5121
583,MHB [S],5186,s,0.405,0.41,-0.005,-1.22,875,36,0.400,0.405,163,0.41,0.4,5186
584,BOILERM [S],0168,s,0.97,0.975,-0.005,-0.51,867,512,0.970,0.975,68,0.98,0.97,0168
585,IQGROUP [S],5107,,1.04,1.07,-0.030,-2.80,867,8,1.040,1.07,1,1.08,1.04,5107
586,NAIM [S],5073,,0.62,0.625,-0.005,-0.80,865,2157,0.610,0.62,418,0.62,0.61,5073
587,GASMSIA [S],5209,s,2.68,2.68,-,-,857,180,2.670,2.68,3,2.69,2.68,5209
588,CHINWEL [S],5007,,1.49,1.5,-0.010,-0.67,852,30,1.490,1.5,460,1.49,1.46,5007
589,DANCO-WA [S],5276WA,,0.245,0.235,+0.010,+4.26,850,181,0.230,0.245,99,0.245,0.23,5276WA
590,KERJAYA-WB [S],7161WB,,0.105,0.11,-0.005,-4.55,850,100,0.100,0.105,7,0.105,0.105,7161WB
591,RAPID,7765,,9.39,9.51,-0.120,-1.26,842,1,9.250,9.39,4,9.53,9.16,7765
592,P&O,6009,,0.955,0.935,+0.020,+2.14,834,33,0.950,0.955,177,0.96,0.94,6009
593,AMTEL-WA [S],7031WA,,0.29,0.29,-,-,830,120,0.285,0.29,300,0.29,0.27,7031WA
594,PINEPAC,1902,,0.49,0.48,+0.010,+2.08,820,5,0.490,0.495,82,0.5,0.475,1902
595,ECOWLD-WA [S],8206WA,,0.005,0.005,-,-,815,-,-,0.005,97807,0.005,0.005,8206WA
596,PARAMON [S],1724,s,0.705,0.71,-0.005,-0.70,815,906,0.700,0.705,150,0.705,0.7,1724
597,SUBUR,6904,,1.23,1.26,-0.030,-2.38,808,51,1.230,1.26,78,1.26,1.21,6904
598,MERIDIAN-WC [S],5040WC,,0.025,0.03,-0.005,-16.67,804,4500,0.020,0.025,423,0.025,0.025,5040WC
599,GENP [S],2291,s,6.83,6.84,-0.010,-0.15,803,9,6.830,6.84,1,6.85,6.78,2291
600,LFECORP [S],7170,,0.14,0.14,-,-,800,500,0.140,0.145,700,0.14,0.14,7170
601,FSBM-WA [S],9377WA,,0.045,0.045,-,-,791,300,0.045,0.05,585,0.05,0.045,9377WA
602,YENHER,5300,,0.79,0.795,-0.005,-0.63,791,220,0.79,0.795,39,0.795,0.79,5300
603,ATTA-WB [S],7099WB,,0.04,0.04,-,-,788,2000,0.03,0.04,925,0.04,0.04,7099WB
604,ADVCON [S],5281,,0.315,0.315,-,-,786,899,0.31,0.32,150,0.315,0.315,5281
605,CHGP-WA [S],7187WA,,0.725,0.695,+0.030,+4.32,782,113,0.725,0.735,180,0.725,0.695,7187WA
606,SEM,5250,s,1.48,1.5,-0.020,-1.33,779,20,1.46,1.48,29,1.49,1.45,5250
607,PWROOT [S],7237,s,1.35,1.36,-0.010,-0.74,777,198,1.35,1.36,50,1.36,1.34,7237
608,MESB [S],7234,,0.51,0.515,-0.005,-0.97,772,215,0.5,0.51,416,0.52,0.5,7234
609,TROP [S],5401,s,1.06,1.04,+0.020,+1.92,772,314,1.05,1.06,817,1.06,1.03,5401
610,SNTORIA,5213,,0.175,0.18,-0.005,-2.78,770,410,0.165,0.175,380,0.18,0.165,5213
611,MHC [S],5026,,0.94,0.96,-0.020,-2.08,765,197,0.94,0.96,320,0.96,0.94,5026
612,OMH,5298,s,2.79,2.83,-0.040,-1.41,758,117,2.79,2.84,10,2.84,2.75,5298
613,MASTEEL-WB [S],5098WB,,0.12,0.12,-,-,749,1330,0.11,0.12,3250,0.12,0.11,5098WB
614,EUPE [S],6815,,0.82,0.82,-,-,746,998,0.81,0.82,187,0.82,0.8,6815
615,OLYMPIA,3018,,0.095,0.095,-,-,743,541,0.09,0.095,4369,0.095,0.085,3018
616,PAVREIT,5212,s,1.26,1.25,+0.010,+0.80,726,1757,1.25,1.26,138,1.26,1.25,5212
617,SLP [S],7248,,0.93,0.925,+0.005,+0.54,720,157,0.92,0.93,34,0.93,0.92,7248
618,HEXZA,3298,,1.01,1.0,+0.010,+1.00,707,222,1.0,1.01,40,1.02,1.0,3298
619,AME-WA [S],5293WA,,0.285,0.285,-,-,700,517,0.27,0.285,139,0.285,0.285,5293WA
620,GPHAROS [S],5649,,0.32,0.32,-,-,690,604,0.305,0.32,249,0.32,0.305,5649
621,SLVEST-WA [S],0215WA,,0.48,0.48,-,-,687,201,0.48,0.49,111,0.49,0.48,0215WA
622,PASDEC [S],6912,,0.34,0.34,-,-,680,140,0.34,0.355,311,0.35,0.34,6912
623,ARANK [S],7214,,0.56,0.55,+0.010,+1.82,674,550,0.55,0.56,66,0.56,0.55,7214
624,CANONE,5105,s,3.58,3.6,-0.020,-0.56,671,78,3.58,3.63,49,3.65,3.58,5105
625,PRKCORP,8346,,0.415,0.42,-0.005,-1.19,670,220,0.4,0.425,120,0.42,0.415,8346
626,MASTER [S],7029,,1.67,1.7,-0.030,-1.76,664,50,1.66,1.69,50,1.68,1.65,7029
627,UTDPLT [S],2089,s,14.1,14.06,+0.040,+0.28,656,49,14.08,14.1,96,14.2,14.06,2089
628,WZSATU-WA [S],7245WA,,0.07,0.07,-,-,650,1606,0.065,0.07,180,0.07,0.07,7245WA
629,DAYA,0091,,0.01,0.015,-0.005,-33.33,630,654445,0.01,0.015,451096,0.01,0.01,0091
630,PECCA [S],5271,s,3.37,3.38,-0.010,-0.30,625,48,3.35,3.37,16,3.42,3.32,5271
631,NATWIDE [S],9806,,0.125,0.125,-,-,622,1000,0.12,0.14,250,0.125,0.125,9806
632,MPHBCAP,5237,s,1.3,1.3,-,-,618,302,1.27,1.3,615,1.3,1.27,5237
633,YLI [S],7014,,0.32,0.325,-0.005,-1.54,600,550,0.31,0.32,843,0.32,0.305,7014
634,SAPNRG-WA [S],5218WA,,0.03,0.03,-,-,590,148398,0.025,0.03,59388,0.03,0.03,5218WA
635,IQZAN [S],7183,,0.06,0.06,-,-,580,850,0.055,0.06,6474,0.06,0.055,7183
636,SEAL [S],4286,,0.29,0.29,-,-,580,200,0.29,0.3,275,0.29,0.29,4286
637,IVORY [S],5175,,0.125,0.13,-0.005,-3.85,573,8387,0.125,0.135,1758,0.13,0.125,5175
638,IBRACO [S],5084,,0.55,0.585,-0.035,-5.98,568,20,0.54,0.55,195,0.59,0.53,5084
639,PARAMON-WA [S],1724WA,,0.07,0.08,-0.010,-12.50,567,435,0.07,0.08,290,0.08,0.07,1724WA
640,TRC [S],5054,,0.325,0.33,-0.005,-1.52,550,1269,0.325,0.335,100,0.325,0.325,5054
641,CLMT,5180,s,0.595,0.59,+0.005,+0.85,537,260,0.585,0.595,819,0.595,0.59,5180
642,ORIENT,4006,s,5.27,5.31,-0.040,-0.75,532,20,5.270,5.31,30,5.31,5.25,4006
643,PEB [S],5622,,1.54,1.54,-,-,526,92,1.540,1.58,165,1.54,1.52,5622
644,DELEUM,5132,,0.5,0.515,-0.015,-2.91,516,119,0.505,0.515,50,0.53,0.495,5132
645,SEACERA [S],7073,,0.195,0.2,-0.005,-2.50,513,18,0.190,0.195,187,0.195,0.185,7073
646,TURIYA [S],4359,,0.225,0.225,-,-,511,20,0.220,0.225,539,0.225,0.22,4359
647,ROHAS [S],9741,,0.305,0.305,-,-,503,720,0.295,0.305,108,0.305,0.295,9741
648,INTA-WA [S],0192WA,,0.075,0.075,-,-,502,85,0.075,0.08,175,0.075,0.075,0192WA
649,BTM [S],7188,,0.185,0.2,-0.015,-7.50,500,1000,0.185,0.19,700,0.195,0.185,7188
650,HUAYANG [S],5062,,0.26,0.26,-,-,500,180,0.260,0.265,185,0.26,0.26,5062
651,KIMLUN-WA [S],5171WA,,0.14,0.145,-0.005,-3.45,500,420,0.140,0.145,2000,0.14,0.14,5171WA
652,XINHWA-WA [S],5267WA,,0.08,0.08,-,-,500,2150,0.075,0.085,350,0.08,0.075,5267WA
653,ALAM-WA [S],5115WA,,0.005,0.005,-,-,499,-,-,0.005,456906,0.005,0.005,5115WA
654,IGBB,5606,s,1.99,1.97,+0.020,+1.02,497,17,1.990,2.0,600,2.0,1.98,5606
655,KSSC [S],5192,,0.745,0.73,+0.015,+2.05,497,15,0.725,0.745,378,0.745,0.715,5192
656,SYCAL,9717,,0.185,0.185,-,-,496,304,0.185,0.195,1225,0.185,0.185,9717
657,GESHEN,7197,,1.21,1.19,+0.020,+1.68,480,49,1.170,1.22,110,1.21,1.17,7197
658,OCNCASH [S],0049,,0.395,0.4,-0.005,-1.25,477,445,0.390,0.395,151,0.395,0.39,0049
659,BONIA [S],9288,,1.0,1.01,-0.010,-0.99,476,1314,1.000,1.01,67,1.01,1.0,9288
660,PNEPCB-WA [S],6637WA,,0.055,0.065,-0.010,-15.38,466,84,0.055,0.06,220,0.06,0.055,6637WA
661,CSCSTEL [S],5094,s,1.3,1.3,-,-,458,190,1.29,1.3,440,1.32,1.29,5094
662,OFI [S],7107,,0.935,0.93,+0.005,+0.54,452,59,0.93,0.935,147,0.935,0.93,7107
663,INTA [S],0192,,0.275,0.285,-0.010,-3.51,447,1553,0.275,0.28,400,0.275,0.275,0192
664,PANSAR-WA,8419WA,,0.155,0.155,-,-,442,968,0.13,0.155,327,0.155,0.13,8419WA
665,CEPAT [S],8982,,0.71,0.705,+0.005,+0.71,440,50,0.7,0.71,153,0.71,0.69,8982
666,WEGMANS [S],0197,,0.24,0.24,-,-,440,94,0.24,0.245,499,0.24,0.24,0197
667,GCB [S],5102,s,2.76,2.79,-0.030,-1.08,434,11,2.76,2.81,70,2.8,2.76,5102
668,GREENYB [S],0136,,0.27,0.27,-,-,434,50,0.27,0.275,1158,0.275,0.265,0136
669,ORNA [S],5065,,1.27,1.29,-0.020,-1.55,430,270,1.27,1.29,50,1.28,1.26,5065
670,BESHOM,7668,s,1.79,1.82,-0.030,-1.65,428,40,1.78,1.79,76,1.81,1.78,7668
671,EDGENTA [S],1368,s,1.65,1.63,+0.020,+1.23,428,26,1.65,1.67,134,1.68,1.63,1368
672,BREM,8761,,1.16,1.16,-,-,425,75,1.16,1.17,1172,1.16,1.16,8761
673,PRLEXUS-WB [S],8966WB,,0.15,0.155,-0.005,-3.23,423,500,0.145,0.15,367,0.15,0.15,8966WB
674,GETS [S],5079,s,1.25,1.27,-0.020,-1.57,420,13,1.22,1.25,18,1.25,1.2,5079
675,OIB [S],5827,,0.95,0.95,-,-,420,50,0.95,0.97,37,0.95,0.94,5827
676,MNRB,6459,s,1.13,1.12,+0.010,+0.89,413,214,1.12,1.13,246,1.13,1.12,6459
677,BJASSET,3239,s,0.26,0.26,-,-,410,1660,0.255,0.26,3264,0.26,0.255,3239
678,YNHPROP [S],3158,,2.65,2.65,-,-,410,49,2.63,2.65,46,2.65,2.62,3158
679,PBA [S],5041,,0.805,0.805,-,-,406,104,0.805,0.82,100,0.81,0.805,5041
680,FSBM [S],9377,,0.18,0.175,+0.005,+2.86,400,1,0.17,0.18,80,0.18,0.165,9377
681,MUIPROP [S],3913,,0.175,0.175,-,-,400,1152,0.175,0.18,1020,0.175,0.175,3913
682,PENSONI [S],9997,,0.615,0.635,-0.020,-3.15,400,112,0.6,0.63,82,0.62,0.6,9997
683,TITIJYA-PA [S],5239PA,,0.025,0.025,-,-,400,5000,0.025,0.03,16476,0.025,0.025,5239PA
684,WASEONG [S],5142,s,0.655,0.655,-,-,400,902,0.64,0.655,1509,0.655,0.64,5142
685,OMESTI [S],9008,,0.4,0.4,-,-,399,1102,0.4,0.41,630,0.4,0.4,9008
686,KPSCB [S],9121,,0.605,0.61,-0.005,-0.82,396,100,0.57,0.605,3,0.605,0.565,9121
687,EFFICEN,0064,,0.21,0.21,-,-,395,5,0.21,0.215,1880,0.21,0.21,0064
688,VERTICE-WA [S],7240WA,,0.09,0.105,-0.015,-14.29,395,65,0.09,0.1,1000,0.095,0.08,7240WA
689,MJPERAK [S],8141,,0.355,0.355,-,-,393,407,0.345,0.355,500,0.355,0.345,8141
690,MALTON [S],6181,,0.505,0.505,-,-,392,1022,0.495,0.505,1206,0.505,0.5,6181
691,SUPERLN [S],7235,,0.82,0.835,-0.015,-1.80,391,110,0.81,0.82,140,0.835,0.815,7235
692,NESTLE [S],4707,s,133.8,132.4,+1.400,+1.06,388,5,132.9,133.8,27,134.0,131.7,4707
693,APB [S],5568,,0.715,0.7,+0.015,+2.14,383,40,0.71,0.715,6,0.72,0.71,5568
694,MUDA [S],3883,s,2.76,2.76,-,-,383,347,2.76,2.77,89,2.77,2.76,3883
695,TMCLIFE [S],0101,s,0.54,0.535,+0.005,+0.93,383,70,0.54,0.545,277,0.545,0.53,0101
696,SCIENTX-WC [S],4731WC,,1.33,1.33,-,-,377,1,1.33,1.34,52,1.33,1.32,4731WC
697,KAWAN [S],7216,s,1.64,1.62,+0.020,+1.23,371,348,1.61,1.64,172,1.64,1.61,7216
698,TGL [S],9369,,1.1,1.01,+0.090,+8.91,358,190,1.01,1.11,10,1.1,1.01,9369
699,KKB [S],9466,,1.53,1.53,-,-,354,132,1.52,1.53,337,1.53,1.53,9466
700,LEESK [S],8079,,0.8,0.76,+0.040,+5.26,353,67,0.79,0.8,2026,0.81,0.79,8079
701,DIGISTA-WC,0029WC,,0.025,0.025,-,-,350,15551,0.025,0.03,32644,0.025,0.025,0029WC
702,DYNACIA-WA [S],5178WA,,0.055,0.06,-0.005,-8.33,350,425,0.055,0.06,585,0.055,0.055,5178WA
703,MENTIGA [S],5223,,0.66,0.655,+0.005,+0.76,340,81,0.65,0.66,30,0.66,0.65,5223
704,OKA [S],7140,,0.815,0.815,-,-,340,362,0.81,0.815,865,0.82,0.815,7140
705,SWSCAP-WB [S],7186WB,,0.065,0.065,-,-,340,50,0.06,0.065,1720,0.065,0.055,7186WB
706,KESM [S],9334,s,12.22,12.6,-0.380,-3.02,339,13,12.22,12.34,10,12.6,12.2,9334
707,MYCRON [S],5087,,0.415,0.41,+0.005,+1.22,320,50,0.415,0.435,410,0.43,0.41,5087
708,EIG [S],5081,,0.365,0.365,-,-,319,220,0.36,0.365,11,0.365,0.36,5081
709,POLY [S],8117,,0.7,0.7,-,-,319,1,0.7,0.71,50,0.7,0.68,8117
710,UOAREIT,5110,s,1.16,1.15,+0.010,+0.87,311,412,1.15,1.16,1313,1.16,1.15,5110
711,FIBON,0149,,0.385,0.42,-0.035,-8.33,310,140,0.385,0.395,100,0.385,0.38,0149
712,PRTASCO [S],5070,,0.215,0.215,-,-,304,101,0.215,0.22,1498,0.215,0.215,5070
713,AWC-WA [S],7579WA,,0.16,0.155,+0.005,+3.23,303,1000,0.155,0.16,4,0.17,0.16,7579WA
714,WTHORSE [S],5009,,0.65,0.645,+0.005,+0.78,301,87,0.625,0.65,112,0.65,0.63,5009
715,LUSTER-WB,5068WB,,0.07,0.075,-0.005,-6.67,300,1400,0.065,0.075,1303,0.07,0.07,5068WB
716,MITRA [S],9571,,0.25,0.255,-0.005,-1.96,295,205,0.25,0.255,2782,0.25,0.245,9571
717,ANALABS,7083,,1.23,1.24,-0.010,-0.81,290,100,1.23,1.25,100,1.24,1.23,7083
718,KIMLUN [S],5171,,0.81,0.79,+0.020,+2.53,286,11,0.795,0.81,168,0.81,0.79,5171
719,SAPIND [S],7811,,0.745,0.75,-0.005,-0.67,283,2825,0.74,0.745,7,0.78,0.745,7811
720,ATRIUM,5130,,1.48,1.48,-,-,280,203,1.48,1.49,590,1.48,1.47,5130
721,ENGKAH-WB [S],7149WB,,0.15,0.135,+0.015,+11.11,280,500,0.125,0.15,490,0.18,0.12,7149WB
